Station,Day(Local_Date),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2)
1340,20171001:0000,17,3.8,267,19.6,618,10.2,12.7,12.3,95.0,15.4,10.4,-,-,-,-,-,-,996.2,993.0,-,11.48
1340,20171002:0000,250,6.2,263,19.6,414,0.2,12.2,11.0,85.0,17.6,10.2,-,-,-,-,-,-,1009.6,1006.3,-,16.04
1340,20171003:0000,246,2.3,254,12.4,220,0.2,14.0,12.3,81.0,19.0,12.2,-,-,-,-,-,-,1021.8,1018.5,-,14.30
1340,20171004:0000,230,2.6,230,8.8,271,0.0,13.4,11.0,73.0,18.8,12.0,-,-,-,-,-,-,1024.2,1020.9,-,16.94
1340,20171005:0000,241,3.9,230,10.3,289,0.0,14.8,12.7,77.0,19.7,11.6,-,-,-,-,-,-,1022.8,1019.5,-,12.33
1340,20171006:0000,275,0.9,30,7.2,207,0.0,15.8,14.2,83.0,21.1,12.8,-,-,-,-,-,-,1025.4,1022.1,-,17.18
1340,20171007:0000,26,4.7,37,11.3,594,29.2,16.1,15.1,89.0,19.9,13.8,-,-,-,-,-,-,1021.7,1018.4,-,11.40
1340,20171008:0000,39,9.9,23,14.9,192,1.4,14.6,14.5,99.0,22.2,13.6,-,-,-,-,-,-,1012.6,1009.4,-,18.50
1340,20171009:0000,302,2.7,57,7.2,293,0.0,14.8,13.6,87.0,21.6,12.9,-,-,-,-,-,-,1011.0,1007.8,-,17.43
1340,20171010:0000,296,3.2,290,11.8,373,0.0,15.4,14.1,86.0,19.6,13.6,-,-,-,-,-,-,1007.5,1004.3,-,17.87
1340,20171011:0000,272,4.4,256,13.9,405,0.6,15.2,12.6,72.0,18.1,13.2,-,-,-,-,-,-,1012.5,1009.3,-,19.70
1340,20171012:0000,235,2.0,251,11.3,251,0.0,14.4,11.8,72.0,19.1,10.9,-,-,-,-,-,-,1020.1,1016.8,-,23.65
1340,20171013:0000,275,1.9,263,11.3,303,3.4,14.0,11.1,68.0,18.5,9.9,-,-,-,-,-,-,1019.6,1016.3,-,14.64
1340,20171014:0000,314,3.3,297,8.2,168,2.6,14.9,14.7,98.0,17.6,13.8,-,-,-,-,-,-,1016.4,1013.2,-,7.67
1340,20171015:0000,277,1.7,238,13.4,291,0.2,13.8,12.8,88.0,18.2,11.8,-,-,-,-,-,-,1018.6,1015.3,-,21.33
1340,20171016:0000,250,2.2,230,11.8,282,0.0,13.9,11.2,70.0,18.7,9.7,-,-,-,-,-,-,1022.9,1019.6,-,17.11
1340,20171017:0000,241,2.4,264,13.9,372,0.0,14.2,11.3,68.0,17.7,11.7,-,-,-,-,-,-,1023.1,1019.8,-,22.16
1340,20171018:0000,223,2.3,109,11.3,313,0.0,14.2,11.7,72.0,18.2,11.2,-,-,-,-,-,-,1022.3,1019.0,-,15.90
1340,20171019:0000,150,2.7,66,11.8,253,0.0,13.3,10.0,63.0,16.7,10.5,-,-,-,-,-,-,1027.5,1024.2,-,26.53
1340,20171020:0000,226,3.3,203,9.3,230,0.0,14.1,12.2,79.0,17.3,11.6,-,-,-,-,-,-,1020.3,1017.0,-,11.16
1340,20171021:0000,254,2.5,253,16.5,294,0.0,13.4,11.3,76.0,17.7,12.1,-,-,-,-,-,-,1011.9,1008.6,-,10.85
1340,20171022:0000,287,3.6,292,14.4,306,0.0,15.5,13.8,82.0,19.4,13.1,-,-,-,-,-,-,1009.8,1006.6,-,9.14
1340,20171023:0000,290,2.3,267,9.3,210,6.8,15.8,15.1,92.0,18.2,13.5,-,-,-,-,-,-,1010.2,1007.0,-,7.49
1340,20171024:0000,277,3.5,263,12.4,284,0.0,15.5,13.0,74.0,19.7,10.5,-,-,-,-,-,-,1012.0,1008.8,-,22.24
1340,20171025:0000,264,2.5,253,9.8,269,0.0,14.8,11.5,65.0,17.8,12.6,-,-,-,-,-,-,1015.6,1012.4,-,13.16
1340,20171026:0000,291,3.5,278,10.8,330,0.0,16.2,14.0,77.0,21.4,13.8,-,-,-,-,-,-,1013.4,1010.2,-,17.62
1340,20171027:0000,288,2.3,262,10.8,179,2.2,15.3,14.0,86.0,19.7,14.2,-,-,-,-,-,-,1016.5,1013.3,-,11.78
1340,20171028:0000,76,1.4,51,6.7,339,0.0,17.1,16.4,93.0,21.2,15.1,-,-,-,-,-,-,1022.9,1019.7,-,16.73
1340,20171029:0000,65,6.8,58,12.4,595,0.0,16.6,15.4,87.0,21.6,15.4,-,-,-,-,-,-,1026.2,1022.9,-,22.63
1340,20171030:0000,64,5.9,48,12.4,678,0.2,17.3,15.8,85.0,20.2,15.7,-,-,-,-,-,-,1028.0,1024.7,-,21.77
1340,20171031:0000,70,6.9,65,12.4,699,0.0,16.9,15.3,84.0,19.8,15.0,-,-,-,-,-,-,1027.3,1024.0,-,12.45
1340,20171101:0000,73,8.9,62,13.9,890,0.0,16.7,14.7,79.0,19.9,15.0,-,-,-,-,-,-,1027.7,1024.4,-,24.57
1340,20171102:0000,48,10.2,50,14.9,774,0.6,18.3,16.3,80.0,20.4,14.9,-,-,-,-,-,-,1024.8,1021.6,-,22.31
1340,20171103:0000,34,8.7,17,12.4,432,0.0,16.7,16.1,94.0,20.6,15.6,-,-,-,-,-,-,1020.3,1017.1,-,10.41
1340,20171104:0000,293,3.4,29,10.8,169,21.2,18.1,17.0,89.0,21.9,16.5,-,-,-,-,-,-,1018.0,1014.8,-,13.14
1340,20171105:0000,320,1.0,222,7.2,175,0.0,16.6,16.2,96.0,22.0,14.9,-,-,-,-,-,-,1015.9,1012.7,-,17.97
1340,20171106:0000,232,4.1,230,12.9,278,0.0,16.2,12.8,65.0,19.7,13.2,-,-,-,-,-,-,1016.5,1013.3,-,23.65
1340,20171107:0000,71,2.2,352,13.4,615,7.6,17.2,13.7,66.0,21.5,9.7,-,-,-,-,-,-,1019.6,1016.4,-,26.43
1340,20171108:0000,239,3.4,11,18.0,226,1.4,15.4,14.8,93.0,19.8,15.2,-,-,-,-,-,-,1011.8,1008.6,-,14.82
1340,20171109:0000,221,2.5,220,8.8,222,0.0,15.3,11.4,60.0,19.8,9.4,-,-,-,-,-,-,1018.7,1015.4,-,20.73
1340,20171110:0000,206,3.0,197,9.3,233,0.0,14.7,12.3,74.0,18.1,10.9,-,-,-,-,-,-,1015.3,1012.1,-,10.62
1340,20171111:0000,168,2.7,141,10.3,225,0.2,15.4,11.4,59.0,17.6,13.2,-,-,-,-,-,-,1009.3,1006.1,-,15.23
1340,20171112:0000,210,2.9,234,10.8,279,0.0,14.9,11.4,63.0,19.3,9.8,-,-,-,-,-,-,1011.2,1008.0,-,22.91
1340,20171113:0000,235,1.9,231,8.2,309,0.2,17.6,13.4,60.0,22.0,11.9,-,-,-,-,-,-,1018.4,1015.2,-,28.58
1340,20171114:0000,93,2.2,72,8.8,331,4.2,15.4,13.9,84.0,21.7,13.3,-,-,-,-,-,-,1024.0,1020.7,-,17.65
1340,20171115:0000,71,3.0,47,8.8,420,0.0,16.9,14.1,72.0,18.6,12.1,-,-,-,-,-,-,1026.4,1023.1,-,18.33
1340,20171116:0000,76,4.2,72,13.9,370,6.0,16.4,13.7,72.0,18.4,14.0,-,-,-,-,-,-,1024.2,1020.9,-,13.14
1340,20171117:0000,133,3.2,98,12.4,310,3.0,17.0,14.9,79.0,20.5,12.8,-,-,-,-,-,-,1018.7,1015.5,-,25.75
1340,20171118:0000,139,3.3,140,12.4,307,16.2,13.9,12.4,83.0,15.9,13.6,-,-,-,-,-,-,1015.5,1012.2,-,5.81
1340,20171119:0000,192,3.7,182,9.3,257,1.0,12.8,12.2,93.0,21.0,12.4,-,-,-,-,-,-,1012.9,1009.6,-,20.18
1340,20171120:0000,172,2.2,134,8.2,179,0.0,17.5,13.9,65.0,21.2,12.7,-,-,-,-,-,-,1013.5,1010.3,-,27.99
1340,20171121:0000,306,1.8,42,6.2,188,0.0,18.0,16.0,80.0,23.6,13.1,-,-,-,-,-,-,1018.7,1015.5,-,27.33
1340,20171122:0000,72,6.0,68,8.8,275,0.0,17.2,16.4,92.0,23.4,14.0,-,-,-,-,-,-,1022.7,1019.5,-,25.38
1340,20171123:0000,306,2.1,313,5.7,186,0.0,18.2,16.1,79.0,23.7,14.3,-,-,-,-,-,-,1028.0,1024.8,-,29.99
1340,20171124:0000,156,1.6,69,6.7,172,0.0,19.6,16.9,75.0,23.3,14.9,-,-,-,-,-,-,1028.4,1025.2,-,22.80
1340,20171125:0000,27,3.3,34,5.1,327,0.0,19.2,17.5,84.0,22.5,15.6,-,-,-,-,-,-,1027.0,1023.8,-,17.15
1340,20171126:0000,74,4.1,74,8.2,406,0.8,17.6,15.7,81.0,21.7,15.8,-,-,-,-,-,-,1026.7,1023.4,-,13.40
1340,20171127:0000,59,4.9,43,10.8,355,0.0,18.5,16.7,82.0,23.0,14.6,-,-,-,-,-,-,1027.0,1023.8,-,21.61
1340,20171128:0000,74,3.9,43,6.2,249,0.0,18.3,16.3,80.0,23.9,15.0,-,-,-,-,-,-,1029.1,1025.8,-,22.55
1340,20171129:0000,74,4.5,83,7.2,192,0.0,19.4,17.1,78.0,23.8,14.8,-,-,-,-,-,-,1026.1,1022.9,-,29.32
1340,20171130:0000,60,1.5,72,6.2,276,0.0,20.0,17.2,74.0,25.0,14.9,-,-,-,-,-,-,1024.2,1021.0,-,28.60
1340,20171201:0000,76,3.0,80,10.8,436,1.2,19.9,17.2,75.0,24.7,16.1,-,-,-,-,-,-,1028.6,1025.4,-,19.25
1340,20171202:0000,74,4.8,78,8.8,311,0.0,20.0,17.1,73.0,25.4,15.9,-,-,-,-,-,-,1028.1,1024.9,-,24.89
1340,20171203:0000,77,3.6,69,7.7,196,0.0,19.8,17.6,79.0,25.3,16.0,-,-,-,-,-,-,1022.3,1019.1,-,30.27
1340,20171204:0000,198,1.7,48,7.2,231,0.0,20.5,17.9,76.0,25.2,15.0,-,-,-,-,-,-,1020.4,1017.2,-,31.02
1340,20171205:0000,75,3.7,66,6.2,218,0.0,21.0,18.0,73.0,24.6,16.0,-,-,-,-,-,-,1018.5,1015.3,-,29.30
1340,20171206:0000,78,4.1,66,7.2,357,0.0,20.4,17.4,73.0,26.0,15.8,-,-,-,-,-,-,1017.0,1013.8,-,31.10
1340,20171207:0000,74,5.8,49,7.7,397,0.0,21.1,18.1,73.0,26.4,17.0,-,-,-,-,-,-,1019.3,1016.1,-,28.30
1340,20171208:0000,66,4.7,66,7.2,379,0.0,21.8,18.8,74.0,26.9,17.7,-,-,-,-,-,-,1021.3,1018.1,-,26.65
1340,20171209:0000,29,5.0,37,9.8,347,0.0,22.8,19.2,70.0,26.9,17.3,-,-,-,-,-,-,1022.8,1019.6,-,30.29
1340,20171210:0000,303,3.1,5,9.8,259,0.0,19.5,17.7,83.0,27.5,18.6,-,-,-,-,-,-,1021.2,1018.0,-,24.23
1340,20171211:0000,294,2.3,300,6.2,174,0.4,19.6,17.6,81.0,27.2,18.2,-,-,-,-,-,-,1018.6,1015.4,-,16.53
1340,20171212:0000,289,2.1,234,8.8,250,1.8,20.6,18.6,82.0,26.2,16.6,-,-,-,-,-,-,1014.7,1011.5,-,22.16
1340,20171213:0000,230,2.5,223,11.3,303,1.8,20.6,17.2,70.0,26.0,17.4,-,-,-,-,-,-,1011.9,1008.7,-,28.53
1340,20171214:0000,223,3.4,69,11.3,445,0.0,19.7,16.8,73.0,25.0,16.0,-,-,-,-,-,-,1010.9,1007.7,-,30.01
1340,20171215:0000,49,4.2,56,8.2,191,0.0,22.4,17.6,60.0,26.5,17.1,-,-,-,-,-,-,1019.8,1016.6,-,28.10
1340,20171216:0000,296,1.6,253,9.3,243,0.0,20.0,17.6,78.0,25.5,15.7,-,-,-,-,-,-,1021.1,1017.9,-,18.87
1340,20171217:0000,194,2.5,60,9.3,300,0.0,21.9,18.7,72.0,25.1,17.7,-,-,-,-,-,-,1017.2,1014.0,-,29.40
1340,20171218:0000,297,2.4,222,9.8,209,2.4,20.6,18.3,79.0,24.8,17.2,-,-,-,-,-,-,1013.0,1009.8,-,14.01
1340,20171219:0000,225,3.4,237,10.8,327,3.2,20.0,16.7,70.0,24.5,16.0,-,-,-,-,-,-,1011.9,1008.7,-,28.18
1340,20171220:0000,236,4.0,199,14.4,454,0.0,19.4,17.8,85.0,23.4,17.0,-,-,-,-,-,-,1007.4,1004.2,-,26.13
1340,20171221:0000,225,3.8,224,12.9,256,0.6,19.2,14.0,53.0,25.3,15.6,-,-,-,-,-,-,1011.2,1008.0,-,31.35
1340,20171222:0000,56,1.5,57,7.7,367,0.0,22.1,20.2,83.0,25.5,17.3,-,-,-,-,-,-,1011.7,1008.5,-,14.03
1340,20171223:0000,49,6.9,50,13.4,599,0.0,22.3,18.8,70.0,24.4,18.3,-,-,-,-,-,-,1015.6,1012.4,-,15.80
1340,20171224:0000,48,7.5,47,9.3,442,0.0,18.6,16.6,81.0,26.6,18.3,-,-,-,-,-,-,1017.0,1013.8,-,21.53
1340,20171225:0000,52,4.1,26,9.8,327,4.8,23.5,19.3,66.0,27.7,17.4,-,-,-,-,-,-,1015.2,1012.0,-,26.34
1340,20171226:0000,287,3.1,212,9.8,251,1.2,18.5,17.7,92.0,24.1,17.9,-,-,-,-,-,-,1009.8,1006.6,-,13.60
1340,20171227:0000,243,3.1,253,10.3,291,0.0,18.3,14.4,63.0,23.8,14.0,-,-,-,-,-,-,1011.6,1008.4,-,25.90
1340,20171228:0000,188,3.7,190,12.4,339,0.2,17.4,11.7,46.0,22.2,12.7,-,-,-,-,-,-,1017.8,1014.6,-,30.70
1340,20171229:0000,210,4.9,218,10.8,249,0.0,17.9,13.9,62.0,25.3,13.7,-,-,-,-,-,-,1014.2,1011.0,-,28.30
1340,20171230:0000,320,1.7,207,8.2,174,0.0,21.0,18.1,74.0,25.8,15.0,-,-,-,-,-,-,1013.2,1010.0,-,21.53
1340,20171231:0000,308,1.9,17,6.2,179,0.0,19.6,16.8,74.0,24.9,14.4,-,-,-,-,-,-,1012.6,1009.4,-,17.95
1340,20180101:0000,304,2.5,303,12.4,186,2.6,20.7,18.4,79.0,25.9,18.0,-,-,-,-,-,-,1012.2,1009.0,-,12.03
1340,20180102:0000,352,0.6,67,8.8,342,0.4,20.2,18.8,87.0,28.4,18.9,-,-,-,-,-,-,1013.9,1010.7,-,25.36
1340,20180103:0000,75,3.2,81,8.2,417,1.2,20.6,20.1,95.0,28.7,18.9,-,-,-,-,-,-,1012.8,1009.6,-,24.75
1340,20180104:0000,56,7.5,36,25.7,989,32.4,20.7,20.5,98.0,21.4,20.4,-,-,-,-,-,-,1009.8,1006.6,-,4.08
1340,20180105:0000,32,8.2,38,21.6,596,16.6,20.7,18.6,81.0,21.5,19.1,-,-,-,-,-,-,990.0,986.9,-,4.56
1340,20180106:0000,257,5.4,238,13.4,244,0.6,20.4,17.7,75.0,24.2,17.2,-,-,-,-,-,-,1005.5,1002.3,-,23.80
1340,20180107:0000,313,1.7,232,10.3,265,0.0,19.6,18.1,86.0,23.8,17.6,-,-,-,-,-,-,1013.8,1010.6,-,23.11
1340,20180108:0000,203,2.0,229,8.8,239,0.0,19.8,16.3,68.0,25.8,16.2,-,-,-,-,-,-,1017.6,1014.4,-,29.80
1340,20180109:0000,228,2.8,229,6.7,155,0.0,20.4,17.5,74.0,26.0,16.1,-,-,-,-,-,-,1021.2,1018.0,-,29.89
1340,20180110:0000,295,1.3,308,8.2,197,0.0,20.3,18.1,80.0,28.0,16.4,-,-,-,-,-,-,1019.6,1016.4,-,29.60
1340,20180111:0000,298,2.1,67,5.7,174,0.0,21.4,18.7,76.0,27.4,17.4,-,-,-,-,-,-,1019.1,1015.9,-,25.39
1340,20180112:0000,43,1.1,45,6.2,310,0.0,23.0,20.2,76.0,28.1,18.2,-,-,-,-,-,-,1017.7,1014.5,-,28.30
1340,20180113:0000,57,4.9,48,9.8,435,0.0,23.8,20.9,76.0,28.1,19.9,-,-,-,-,-,-,1018.7,1015.5,-,22.11
1340,20180114:0000,55,5.6,45,11.8,590,0.0,23.9,21.3,78.0,26.7,19.5,-,-,-,-,-,-,1017.2,1014.0,-,22.56
1340,20180115:0000,64,7.8,54,12.9,839,0.0,22.2,20.4,84.0,25.1,20.0,-,-,-,-,-,-,1018.1,1014.9,-,22.88
1340,20180116:0000,62,11.6,54,18.5,1120,0.0,20.6,19.0,85.0,23.6,19.9,-,-,-,-,-,-,1018.0,1014.8,-,17.71
1340,20180117:0000,48,13.8,47,18.5,1012,7.4,20.7,18.7,82.0,25.0,19.3,-,-,-,-,-,-,1018.1,1014.9,-,15.61
1340,20180118:0000,37,10.7,34,16.5,918,28.4,19.8,19.6,98.0,20.8,19.4,-,-,-,-,-,-,1015.6,1012.4,-,2.69
1340,20180119:0000,23,7.5,50,16.0,502,0.0,20.0,19.9,99.0,27.3,19.2,-,-,-,-,-,-,1016.3,1013.1,-,24.12
1340,20180120:0000,51,5.2,38,8.8,350,0.0,23.4,21.7,85.0,27.7,19.6,-,-,-,-,-,-,1019.7,1016.5,-,26.17
1340,20180121:0000,48,5.2,43,9.8,396,0.8,23.4,21.5,84.0,25.6,20.5,-,-,-,-,-,-,1020.0,1016.8,-,15.14
1340,20180122:0000,37,4.9,322,6.7,249,4.6,21.8,21.4,96.0,25.6,19.5,-,-,-,-,-,-,1017.7,1014.5,-,8.10
1340,20180123:0000,306,1.4,324,5.7,183,0.6,21.8,21.1,94.0,29.0,20.5,-,-,-,-,-,-,1016.6,1013.4,-,21.93
1340,20180124:0000,200,2.4,78,7.2,224,0.2,21.9,20.2,85.0,27.9,19.3,-,-,-,-,-,-,1017.0,1013.8,-,29.70
1340,20180125:0000,213,3.4,207,7.2,210,0.0,22.2,19.8,79.0,27.5,18.0,-,-,-,-,-,-,1018.3,1015.1,-,20.12
1340,20180126:0000,236,3.3,230,6.2,197,0.0,22.6,19.7,75.0,27.6,19.5,-,-,-,-,-,-,1017.0,1013.8,-,21.75
1340,20180127:0000,73,2.3,76,9.8,319,0.0,23.2,21.3,84.0,26.8,19.8,-,-,-,-,-,-,1018.1,1014.9,-,27.78
1340,20180128:0000,71,3.4,67,13.9,409,0.0,23.3,20.3,75.0,25.3,20.9,-,-,-,-,-,-,1017.2,1014.0,-,27.80
1340,20180129:0000,84,4.5,68,11.8,355,0.0,22.9,20.8,82.0,25.5,20.9,-,-,-,-,-,-,1020.4,1017.2,-,26.31
1340,20180130:0000,71,6.3,53,10.8,702,0.0,23.2,20.5,77.0,27.2,20.4,-,-,-,-,-,-,1021.0,1017.8,-,24.87
1340,20180131:0000,52,9.7,32,16.5,1050,0.0,22.9,20.6,80.0,25.8,20.3,-,-,-,-,-,-,1015.8,1012.6,-,17.87
1340,20180201:0000,34,12.4,35,17.5,570,36.0,22.3,21.0,88.0,23.3,21.2,-,-,-,-,-,-,1003.8,1000.7,-,3.67
1340,20180202:0000,231,3.5,254,13.4,331,0.2,20.6,17.8,75.0,24.4,16.8,-,-,-,-,-,-,1000.2,997.1,-,24.70
1340,20180203:0000,306,2.6,61,17.0,432,85.4,19.0,16.6,77.0,25.1,15.6,-,-,-,-,-,-,1004.6,1001.4,-,14.50
1340,20180204:0000,77,6.5,64,15.4,384,28.0,18.6,17.3,87.0,21.4,16.1,-,-,-,-,-,-,1014.7,1011.5,-,11.83
1340,20180205:0000,206,1.8,210,8.2,190,1.6,19.8,18.8,90.0,25.3,17.5,-,-,-,-,-,-,1011.8,1008.6,-,22.06
1340,20180206:0000,255,1.4,246,9.8,288,0.2,20.1,17.1,73.0,25.2,15.1,-,-,-,-,-,-,1011.3,1008.1,-,27.73
1340,20180207:0000,200,3.7,70,16.5,789,0.0,19.5,17.0,77.0,25.9,16.3,-,-,-,-,-,-,1017.0,1013.8,-,21.96
1340,20180208:0000,85,6.7,106,19.0,510,15.2,19.7,15.6,63.0,20.6,18.8,-,-,-,-,-,-,1020.3,1017.1,-,7.61
1340,20180209:0000,141,4.7,157,13.9,342,18.8,17.6,16.6,90.0,21.7,16.8,-,-,-,-,-,-,1014.0,1010.8,-,4.38
1340,20180210:0000,62,5.9,62,14.4,818,7.4,21.3,21.2,99.0,22.0,17.4,-,-,-,-,-,-,1009.9,1006.7,-,3.99
1340,20180211:0000,56,8.7,58,13.4,404,34.8,21.5,21.4,99.0,22.7,20.9,-,-,-,-,-,-,1006.7,1003.6,-,3.39
1340,20180212:0000,76,2.1,29,7.2,349,7.2,22.6,22.5,99.0,26.8,20.6,-,-,-,-,-,-,1010.9,1007.8,-,14.68
1340,20180213:0000,27,5.5,40,10.3,286,2.6,21.7,21.6,99.0,24.8,21.3,-,-,-,-,-,-,1014.2,1011.0,-,6.59
1340,20180214:0000,23,3.2,360,7.7,242,0.8,22.8,22.4,96.0,28.3,20.6,-,-,-,-,-,-,1014.4,1011.2,-,20.64
1340,20180215:0000,214,3.4,327,8.2,212,0.0,20.6,19.1,86.0,27.1,19.2,-,-,-,-,-,-,1015.9,1012.7,-,26.39
1340,20180216:0000,152,2.2,21,7.2,265,0.0,22.4,20.0,79.0,28.8,18.4,-,-,-,-,-,-,1017.7,1014.5,-,26.62
1340,20180217:0000,19,3.3,14,7.2,271,0.0,24.4,22.9,87.0,28.7,21.2,-,-,-,-,-,-,1016.7,1013.6,-,19.03
1340,20180218:0000,56,3.6,36,5.1,221,0.0,22.5,21.9,95.0,29.4,21.4,-,-,-,-,-,-,1018.3,1015.1,-,17.36
1340,20180219:0000,313,1.8,4,12.4,441,0.0,23.3,22.5,93.0,29.8,22.1,-,-,-,-,-,-,1016.9,1013.7,-,18.58
1340,20180220:0000,27,8.1,36,19.0,417,3.2,23.8,22.2,86.0,26.7,21.8,-,-,-,-,-,-,1007.9,1004.8,-,14.64
1340,20180221:0000,298,2.1,288,12.9,321,0.4,20.6,19.3,88.0,24.5,18.4,-,-,-,-,-,-,1008.3,1005.1,-,22.95
1340,20180222:0000,305,2.9,335,12.4,255,0.4,18.0,15.9,79.0,23.9,16.3,-,-,-,-,-,-,1009.5,1006.3,-,21.19
1340,20180223:0000,239,2.2,226,9.3,309,0.0,19.1,16.5,75.0,24.8,15.1,-,-,-,-,-,-,1012.5,1009.3,-,20.09
1340,20180224:0000,208,2.7,57,7.7,271,0.0,19.1,16.6,76.0,24.5,16.4,-,-,-,-,-,-,1017.6,1014.4,-,24.47
1340,20180225:0000,200,2.7,68,7.7,181,0.0,19.7,17.1,76.0,25.5,16.8,-,-,-,-,-,-,1017.9,1014.7,-,25.11
1340,20180226:0000,275,2.1,279,10.8,224,0.0,20.8,17.7,72.0,26.1,16.7,-,-,-,-,-,-,1013.9,1010.7,-,24.78
1340,20180227:0000,298,1.3,51,14.4,779,0.0,20.5,18.2,79.0,28.6,18.7,-,-,-,-,-,-,1018.8,1015.6,-,20.36
1340,20180228:0000,57,13.5,58,17.0,894,1.2,21.6,19.5,81.0,23.2,20.2,-,-,-,-,-,-,1017.9,1014.7,-,10.50
1340,20180301:0000,69,10.0,58,16.5,708,0.8,20.5,19.2,88.0,24.3,18.7,-,-,-,-,-,-,1014.1,1010.9,-,12.02
1340,20180302:0000,72,7.4,65,13.4,696,0.2,21.4,19.9,86.0,24.4,19.5,-,-,-,-,-,-,1011.8,1008.6,-,10.24
1340,20180303:0000,68,7.8,67,14.4,707,0.2,21.4,19.4,82.0,25.4,19.2,-,-,-,-,-,-,1012.0,1008.8,-,18.27
1340,20180304:0000,72,6.8,74,12.9,309,0.0,21.0,19.5,86.0,24.4,19.3,-,-,-,-,-,-,1011.7,1008.5,-,10.99
1340,20180305:0000,165,1.8,80,7.2,189,0.0,21.4,20.0,87.0,26.6,19.0,-,-,-,-,-,-,1012.0,1008.8,-,23.46
1340,20180306:0000,88,1.2,33,6.2,287,0.2,22.7,20.9,84.0,28.0,18.5,-,-,-,-,-,-,1011.5,1008.4,-,21.43
1340,20180307:0000,308,3.9,245,11.8,287,14.6,20.9,20.0,92.0,27.0,20.4,-,-,-,-,-,-,1004.6,1001.5,-,14.45
1340,20180308:0000,74,5.0,52,13.9,346,16.6,18.2,17.6,94.0,21.6,14.6,-,-,-,-,-,-,1002.7,999.5,-,12.47
1340,20180309:0000,212,2.8,66,12.4,307,0.0,18.9,17.7,88.0,25.4,17.1,-,-,-,-,-,-,1009.0,1005.8,-,20.83
1340,20180310:0000,99,2.3,62,10.3,396,0.0,19.4,16.5,73.0,23.6,16.5,-,-,-,-,-,-,1019.1,1015.9,-,21.52
1340,20180311:0000,93,4.7,104,14.4,408,0.0,18.9,15.8,71.0,21.4,18.2,-,-,-,-,-,-,1020.8,1017.6,-,12.08
1340,20180312:0000,147,4.1,230,16.0,420,56.4,18.3,17.3,90.0,19.8,17.9,-,-,-,-,-,-,1011.3,1008.1,-,1.31
1340,20180313:0000,249,4.1,272,15.4,360,1.2,19.6,16.1,68.0,24.0,15.6,-,-,-,-,-,-,1009.1,1005.9,-,18.79
1340,20180314:0000,228,1.9,269,9.8,200,0.6,17.8,16.0,82.0,27.7,16.2,-,-,-,-,-,-,1018.3,1015.1,-,20.75
1340,20180315:0000,200,1.9,310,6.2,214,0.0,17.2,14.4,72.0,26.7,13.1,-,-,-,-,-,-,1021.5,1018.3,-,13.48
1340,20180316:0000,298,3.1,251,7.7,221,0.0,17.6,15.8,82.0,24.7,15.5,-,-,-,-,-,-,1016.3,1013.1,-,15.31
1340,20180317:0000,196,2.9,71,19.0,825,0.2,19.0,17.8,88.0,23.4,16.6,-,-,-,-,-,-,1018.1,1014.9,-,8.12
1340,20180318:0000,152,8.2,152,17.5,677,0.0,19.3,16.0,69.0,24.0,18.2,-,-,-,-,-,-,1025.2,1022.0,-,17.59
1340,20180319:0000,146,8.7,131,14.9,554,1.0,19.9,17.9,81.0,22.8,17.4,-,-,-,-,-,-,1026.0,1022.8,-,11.47
1340,20180320:0000,179,2.6,145,13.4,431,1.2,19.8,18.8,90.0,23.2,18.2,-,-,-,-,-,-,1027.3,1024.1,-,15.69
1340,20180321:0000,117,2.1,105,13.9,306,0.2,20.3,17.8,77.0,22.7,18.5,-,-,-,-,-,-,1024.2,1021.0,-,18.70
1340,20180322:0000,144,2.9,122,8.8,494,0.0,20.2,17.2,73.0,23.4,17.0,-,-,-,-,-,-,1021.1,1017.9,-,20.14
1340,20180323:0000,114,7.4,105,12.9,747,1.4,20.5,18.0,77.0,24.2,18.6,-,-,-,-,-,-,1021.0,1017.8,-,14.59
1340,20180324:0000,160,8.8,121,16.5,354,13.4,21.6,18.9,76.0,25.0,17.3,-,-,-,-,-,-,1022.7,1019.5,-,14.45
1340,20180325:0000,126,2.4,125,5.7,148,0.4,17.6,16.5,89.0,23.8,16.6,-,-,-,-,-,-,1023.0,1019.8,-,17.11
1340,20180326:0000,125,1.8,86,7.7,350,0.4,21.2,20.1,90.0,27.2,17.3,-,-,-,-,-,-,1025.0,1021.8,-,19.54
1340,20180327:0000,199,3.4,197,8.2,382,0.0,20.8,18.3,77.0,27.1,18.2,-,-,-,-,-,-,1026.3,1023.1,-,18.49
1340,20180328:0000,203,3.4,210,8.8,242,0.0,20.7,19.1,85.0,26.1,18.8,-,-,-,-,-,-,1024.3,1021.1,-,14.91
1340,20180329:0000,117,1.1,100,7.7,144,2.8,19.9,17.5,78.0,26.2,17.8,-,-,-,-,-,-,1021.7,1018.5,-,17.31
1340,20180330:0000,26,3.5,30,8.2,177,0.0,20.0,18.1,82.0,25.5,17.1,-,-,-,-,-,-,1019.0,1015.8,-,16.72
